Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
99, 0.77412848356, 0.85008, 0.403949127555, 0.407931420803
100, 0.757887532565, 0.83888, 0.415839095235, 0.420377853632
101, 0.783258541541, 0.85392, 0.410320331573, 0.37935347414
102, 0.791074042964, 0.86, 0.416912887096, 0.38562050128
103, 0.761987384032, 0.8576, 0.400403846264, 0.375966774702
104, 0.769531865867, 0.85168, 0.418197245479, 0.3957076478
105, 0.781415575553, 0.868, 0.407942220688, 0.369784623384
106, 0.790981889639, 0.85936, 0.408166759968, 0.389205681801
107, 0.780752669047, 0.84448, 0.405087435365, 0.419976489305
108, 0.787635370534, 0.85088, 0.400623553991, 0.400989685535
109, 0.791840971923, 0.85808, 0.400379894376, 0.396723150015
110, 0.768367592376, 0.85856, 0.406950190306, 0.374654619455
111, 0.790436777072, 0.87536, 0.394887856007, 0.349754481792
112, 0.786618967495, 0.86352, 0.400184534311, 0.37739575839
113, 0.795981723391, 0.86496, 0.40042326045, 0.365869740486
114, 0.793806139998, 0.84976, 0.40581796205, 0.398595905781
115, 0.799087689228, 0.86192, 0.397614580393, 0.381982660055
116, 0.75705631396, 0.85872, 0.391761558056, 0.379244631052
117, 0.795403553617, 0.868, 0.391492919087, 0.35802297616
118, 0.777663526736, 0.85792, 0.39250943172, 0.394863338709
119, 0.778122406921, 0.8632, 0.388421631217, 0.370607724428
120, 0.775930574942, 0.86688, 0.385822384477, 0.363903043985
121, 0.801252709051, 0.87008, 0.38564440763, 0.358597687006
122, 0.795154697833, 0.86064, 0.392630340576, 0.366080685854
123, 0.797258788911, 0.86144, 0.386611553431, 0.370756756067
124, 0.788931085434, 0.86848, 0.389092783332, 0.362873251915
125, 0.79114863512, 0.86032, 0.402776381969, 0.380062997103
126, 0.798761152171, 0.8672, 0.384100208521, 0.365607776403
127, 0.797068050719, 0.8672, 0.389512247562, 0.357515333176
128, 0.796662554583, 0.86592, 0.379997384548, 0.356111064672
129, 0.810245757321, 0.85872, 0.369705152512, 0.386051954985
