Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
72, 0.774459583304, 0.85344, 0.362542319655, 0.403431589842
73, 0.773910899434, 0.85552, 0.348257587433, 0.387452208281
74, 0.769358052213, 0.85072, 0.349168738723, 0.403405018568
75, 0.746303883986, 0.85248, 0.343144115686, 0.408989464045
76, 0.738230495499, 0.84832, 0.341117912292, 0.412331091642
77, 0.749024187952, 0.84304, 0.344947263122, 0.429317825794
78, 0.77140856184, 0.85488, 0.35138289988, 0.384610047817
79, 0.76202183623, 0.8512, 0.333520237923, 0.402376953363
80, 0.77260992691, 0.85936, 0.327272775531, 0.38892404604
81, 0.736338813211, 0.8408, 0.325458653569, 0.44873728919
82, 0.767202276525, 0.84448, 0.328165275812, 0.424085156918
83, 0.785981081661, 0.85744, 0.317222936869, 0.386484454155
84, 0.784316753491, 0.85488, 0.308938922644, 0.403240200043
85, 0.771797925535, 0.86016, 0.324157157421, 0.389615251064
86, 0.766705446242, 0.8536, 0.309443770766, 0.410920591593
87, 0.770323698491, 0.85232, 0.323314506054, 0.409702064276
88, 0.779039281992, 0.85792, 0.307223894954, 0.402003182173
89, 0.772696446485, 0.8536, 0.30989797616, 0.402741231441
90, 0.778657280895, 0.85376, 0.295011066437, 0.399754505634
91, 0.770679806828, 0.856, 0.301947350979, 0.396176449299
92, 0.775794055295, 0.85472, 0.289675888777, 0.415326318264
93, 0.75927414011, 0.85056, 0.300946007133, 0.401825756073
94, 0.78027177978, 0.85568, 0.279631505966, 0.403458744287
95, 0.768968838842, 0.85872, 0.274576758206, 0.395321344614
96, 0.782115639934, 0.85456, 0.279048751593, 0.427257605314
97, 0.787540541858, 0.85312, 0.27733806479, 0.404918283939
98, 0.768543760343, 0.85488, 0.275992582798, 0.40063768816
99, 0.796341192424, 0.86368, 0.268558508992, 0.386598018885
100, 0.793674053866, 0.86048, 0.270180575907, 0.397417767763
101, 0.788554363479, 0.86272, 0.276133118808, 0.38393867135
102, 0.780790337019, 0.85568, 0.252442759633, 0.425454488516
103, 0.777353275735, 0.85664, 0.251307678401, 0.406572865963
104, 0.790575380775, 0.86496, 0.247696368754, 0.404532625914
105, 0.793243197355, 0.85968, 0.245375443757, 0.42381783247
106, 0.790499389941, 0.86144, 0.242321496129, 0.403699100256
107, 0.777949601252, 0.85616, 0.236166625679, 0.42594287467
108, 0.797171148712, 0.8624, 0.23856653738, 0.417108393908
109, 0.779600913277, 0.85952, 0.231843988836, 0.41656457305
110, 0.796070393314, 0.85968, 0.239901807368, 0.414604396343
111, 0.799542821732, 0.86416, 0.230579428494, 0.418573834181
112, 0.787661246763, 0.85744, 0.221035137057, 0.435365851641
113, 0.782633464031, 0.85888, 0.21421515429, 0.429287385941
114, 0.785429649227, 0.85616, 0.213477248013, 0.44577479291
115, 0.789180103921, 0.85584, 0.223766762376, 0.432467628241
116, 0.772410161759, 0.84992, 0.203973565996, 0.452787005901
117, 0.775412962274, 0.8568, 0.207589679599, 0.445799661875
118, 0.772092469363, 0.85472, 0.20924979037, 0.444252987146
119, 0.787153548379, 0.85616, 0.199646618605, 0.438176977634
120, 0.769902527934, 0.85376, 0.192807940006, 0.483304470539
121, 0.774793027489, 0.85888, 0.192643160999, 0.46540140605
122, 0.763420425215, 0.84048, 0.190538010687, 0.542687102556
123, 0.777914077387, 0.85376, 0.184457467616, 0.482176472664
124, 0.778814542055, 0.8464, 0.183733799785, 0.489740436077
125, 0.750934195678, 0.84944, 0.184978149116, 0.50246566391
126, 0.790160755079, 0.85952, 0.181692659318, 0.460945742369
127, 0.792659043029, 0.85808, 0.168167140543, 0.4653693223
128, 0.777265766091, 0.85312, 0.173648151934, 0.476654300451
129, 0.78082961957, 0.85552, 0.171728447527, 0.486824236155
130, 0.778612597281, 0.85136, 0.146449150145, 0.542071787834
131, 0.766909684438, 0.84672, 0.173078256011, 0.528963445187
132, 0.784772874541, 0.848, 0.166514393419, 0.564824402332
133, 0.78112442213, 0.8448, 0.166325321466, 0.50419614172
134, 0.775529981315, 0.85312, 0.163466955125, 0.516933413506
135, 0.752815458415, 0.8496, 0.15128533718, 0.536241467953
136, 0.731743411398, 0.84032, 0.147311134934, 0.602630958557
137, 0.79492116412, 0.8576, 0.145837725103, 0.511937880278
138, 0.774755491447, 0.85056, 0.144008181036, 0.553152951479
139, 0.796526730153, 0.86272, 0.143056777894, 0.520718972683
140, 0.786264496948, 0.85264, 0.135274063617, 0.524139235258
141, 0.774421005752, 0.85056, 0.137738999933, 0.536423280716
142, 0.767885726569, 0.83232, 0.141626698002, 0.587783281326
143, 0.782237136065, 0.84864, 0.134866302133, 0.544774215937
144, 0.774459173486, 0.83648, 0.137849356979, 0.675236999512
145, 0.782802817508, 0.84896, 0.146053521901, 0.528217745781
146, 0.780055990138, 0.84848, 0.109841332406, 0.618359781265
147, 0.784909910497, 0.84368, 0.127879578099, 0.551585738182
148, 0.755739805282, 0.84096, 0.109712292463, 0.628590710163
149, 0.756487138604, 0.82704, 0.122417293191, 0.67412590313
150, 0.777558045507, 0.8488, 0.129042162821, 0.59046705246
151, 0.770131353006, 0.8368, 0.116391162828, 0.624663276672
152, 0.77952546737, 0.84448, 0.113342215881, 0.577245508671
153, 0.787902151483, 0.84992, 0.121748254985, 0.549774871349
154, 0.770500821135, 0.83328, 0.107468201816, 0.677925384045
155, 0.778138729797, 0.84608, 0.115476698294, 0.602077730179
156, 0.776453755423, 0.84, 0.104926232696, 0.645707658768
157, 0.765362786859, 0.84624, 0.111363603786, 0.615628506899
158, 0.764175262984, 0.84368, 0.102365661427, 0.643713538885
159, 0.76584669999, 0.83616, 0.101806769177, 0.670590844154
160, 0.779805861119, 0.8376, 0.0984341036379, 0.624001871586
161, 0.7763502266, 0.84544, 0.107888543397, 0.598567703247
162, 0.788141747339, 0.8488, 0.0837879477143, 0.691777698994
163, 0.776652355146, 0.84112, 0.104262745172, 0.597880887985
164, 0.768839334085, 0.83888, 0.0973391556442, 0.631353952885
165, 0.781252631661, 0.84736, 0.0919816179425, 0.617469848633
166, 0.784743486359, 0.85248, 0.0922140968591, 0.656070402622
167, 0.776716109461, 0.84496, 0.0886881202385, 0.652297563553
168, 0.77136808019, 0.8472, 0.0843322454765, 0.650157328367
169, 0.778631425424, 0.85056, 0.0895776246339, 0.631813717842
170, 0.784396244557, 0.84848, 0.093092426233, 0.663819472313
171, 0.790491464373, 0.85168, 0.0802088789344, 0.663205823898
172, 0.771311000664, 0.83632, 0.0883559782803, 0.670951943874
173, 0.789383959382, 0.85248, 0.0808808035403, 0.720253447533
174, 0.774590241435, 0.8392, 0.0834846812412, 0.668718971252
175, 0.761561643433, 0.84112, 0.0829170832783, 0.674952616215
176, 0.777849606944, 0.8456, 0.0887170857638, 0.698138211727
177, 0.774562097521, 0.84368, 0.0796047085673, 0.745794953346
178, 0.774424561242, 0.84144, 0.0807379734218, 0.700112285137
179, 0.746067425029, 0.83776, 0.0740420343652, 0.762978395939
180, 0.77169979376, 0.84256, 0.0758029082417, 0.680670762062
181, 0.768549487722, 0.83792, 0.0821967049539, 0.670329554558
182, 0.773425024184, 0.84112, 0.0666405846775, 0.728471169949
183, 0.776288092481, 0.84032, 0.0799270421974, 0.724288140774
184, 0.774392284111, 0.84128, 0.0803765552938, 0.671521634579
185, 0.765499294273, 0.83664, 0.0692774061337, 0.724197889805
186, 0.758969206917, 0.83296, 0.0616531631723, 0.834701523304
187, 0.768835214279, 0.8432, 0.0781808317378, 0.751683315754
188, 0.688249463655, 0.8312, 0.0762217545882, 0.787114126205
189, 0.762247604644, 0.84064, 0.0838917481974, 0.736235116005
190, 0.766122542104, 0.84128, 0.0731285725534, 0.745277813435
191, 0.777328682986, 0.8408, 0.0755687852353, 0.725209292889
192, 0.765243061813, 0.83952, 0.0546523824409, 0.800820479393
193, 0.751369202134, 0.83696, 0.0775223595724, 0.712408525467
194, 0.755456638351, 0.83024, 0.0565789262578, 0.804987147808
195, 0.764564171641, 0.83584, 0.0782860309109, 0.755016211033
196, 0.749724357922, 0.8312, 0.0629974832535, 0.880675771236
197, 0.757345879945, 0.83728, 0.0625728649646, 0.815871117115
198, 0.770805855189, 0.8392, 0.0656113628894, 0.750395509243
199, 0.76377302247, 0.83536, 0.0567260260396, 0.796392676353
200, 0.749156628276, 0.83664, 0.0577708395757, 0.852403357029
201, 0.771067908254, 0.84592, 0.0636767050698, 0.779080156326
202, 0.764330401691, 0.83824, 0.0676722212471, 0.772401489735
203, 0.764723842421, 0.83408, 0.0504439892545, 0.852153707504
204, 0.755715166883, 0.83728, 0.0600265643001, 0.862274782181
205, 0.756400725137, 0.82096, 0.0673639238998, 0.811331061363
206, 0.778202087123, 0.84368, 0.0799301376939, 0.699552026272
207, 0.784588581821, 0.84304, 0.0519554632008, 0.80701641655
208, 0.760464745173, 0.83072, 0.0533269837275, 0.815949188709
209, 0.756609696723, 0.83344, 0.0557935653217, 0.798751891851
210, 0.752680179894, 0.84112, 0.0630492340624, 0.740170610428
211, 0.76347468763, 0.83264, 0.0689406264573, 0.840817378998
212, 0.763559102954, 0.83728, 0.051470240958, 0.807692710876
213, 0.769832767881, 0.83776, 0.0513203247376, 0.782347122669
214, 0.761923423488, 0.83776, 0.0506486801598, 0.844705085754
215, 0.752165931631, 0.83584, 0.0590162794404, 0.833844168186
216, 0.756030491487, 0.83296, 0.0516387908384, 0.865139986038
217, 0.769506624058, 0.83776, 0.053227539584, 0.875228142262
218, 0.766788492858, 0.83136, 0.0618166130111, 0.787711471081
219, 0.734016406277, 0.82992, 0.0511474095024, 0.890690005779
220, 0.741307507792, 0.83424, 0.0483367554992, 0.886477651119
221, 0.74662760347, 0.83168, 0.0534799413867, 0.880922605038
222, 0.77234202704, 0.84352, 0.0542398739122, 0.847101274967
223, 0.754711942697, 0.8376, 0.053207731992, 0.844432140827
224, 0.754158211686, 0.8304, 0.0550371946506, 0.850708442211
225, 0.773885404328, 0.84112, 0.0565993853714, 0.813660075665
226, 0.748399256738, 0.83248, 0.0489674389586, 0.887036392212
227, 0.758083776915, 0.82272, 0.051914265275, 0.911505728245
228, 0.772164485226, 0.84208, 0.0466653555222, 0.86507566309
229, 0.749199274602, 0.82896, 0.0427366485558, 0.93536852932
230, 0.759958386939, 0.83152, 0.0463189306809, 0.901502595901
231, 0.768114214383, 0.84208, 0.0591382346228, 0.806685137749
232, 0.758963167676, 0.83296, 0.0455483928602, 0.960103356361
233, 0.766448945693, 0.83888, 0.0537251802161, 0.775334045887
234, 0.767892281594, 0.8392, 0.0499736355469, 0.88483648634
235, 0.774750586115, 0.8432, 0.0458896447681, 0.813118824959
236, 0.760186930067, 0.82496, 0.0401327199517, 0.928975357056
237, 0.765168113116, 0.83712, 0.0515034704767, 0.868482671738
238, 0.752042469725, 0.82768, 0.0522439502422, 0.867066980839
239, 0.76147145385, 0.82432, 0.0591010463424, 0.895430291176
240, 0.768018320565, 0.83616, 0.0462494102642, 0.857391555786
241, 0.756809692057, 0.836, 0.0452249272596, 0.868641027927
242, 0.748429370495, 0.83072, 0.0374561771378, 0.94808093977
243, 0.759932100401, 0.84064, 0.0429254507851, 0.920214058876
244, 0.751645993971, 0.82912, 0.0525514337122, 0.917308852196
245, 0.76410171815, 0.83968, 0.049966159502, 0.830196522236
246, 0.748596795576, 0.832, 0.0572001922689, 0.885986307144
247, 0.767579179447, 0.83744, 0.0380300983619, 0.862271846294
248, 0.762880820958, 0.82944, 0.039175060872, 0.907820996284
249, 0.743138915301, 0.83616, 0.0453099565003, 0.916444515228
250, 0.762729128921, 0.83792, 0.0393604783872, 0.911888934135
251, 0.745073964256, 0.82704, 0.0399409904238, 0.93612787056
252, 0.744937736842, 0.82608, 0.0466529905964, 0.913989171028
253, 0.768892988626, 0.84384, 0.0500002078358, 0.818544128418
254, 0.750353469252, 0.8376, 0.0393985891994, 0.93279597044
255, 0.760841098035, 0.83808, 0.0431473340113, 0.880427269459
256, 0.753433017293, 0.82432, 0.0415786668342, 0.964183256149
257, 0.735891436268, 0.81344, 0.0430427420419, 1.09608202887
258, 0.759350350927, 0.83808, 0.043505247266, 0.888403284311
259, 0.765764957706, 0.84272, 0.0340527850818, 0.948540526867
260, 0.756253381486, 0.82928, 0.0387559954589, 0.94493939209
261, 0.764052723082, 0.8352, 0.0386007797588, 0.904528672695
262, 0.767265588335, 0.84, 0.0555023795478, 0.849896427155
263, 0.736644720663, 0.8304, 0.043988390917, 0.919657133579
264, 0.751649888159, 0.83264, 0.0370352661237, 0.912835806847
265, 0.763626306617, 0.83072, 0.0345292895325, 0.99178495121
266, 0.764676195842, 0.83616, 0.0536324440707, 0.867383668184
267, 0.766714810541, 0.8368, 0.0351230336092, 0.946398322582
268, 0.756101787391, 0.82912, 0.0399845851436, 0.9474001441
269, 0.737722643333, 0.82608, 0.0421904353192, 1.00598932409
270, 0.754205462536, 0.83392, 0.0362447268609, 0.959923744202
271, 0.733503847942, 0.83168, 0.0409118511444, 0.961675861835
272, 0.741507575828, 0.82416, 0.0402485971488, 1.02047580385
273, 0.765263193773, 0.83872, 0.0383320826236, 0.936616456985
274, 0.750127212516, 0.83376, 0.0402919045035, 0.916975285053
275, 0.755438795359, 0.83552, 0.0327041243501, 1.02595009661
276, 0.773233467463, 0.84, 0.0389304515095, 0.904356014729
277, 0.762453969325, 0.828, 0.0368504031263, 0.93505409193
278, 0.753490535342, 0.8336, 0.0384744136333, 0.974573081493
279, 0.754411327404, 0.83376, 0.0421274224073, 0.981955475807
280, 0.755043814797, 0.83296, 0.0312901542112, 0.991297396183
281, 0.762868166063, 0.83504, 0.0411106913025, 0.95902586937
282, 0.763914863573, 0.83568, 0.0341079702135, 0.965371045828
283, 0.765014186011, 0.83504, 0.026620093978, 1.00417718172
284, 0.759832536644, 0.83504, 0.042337681233, 0.93076633215
285, 0.755981146115, 0.83008, 0.0340437774817, 0.999551766396
286, 0.764922051758, 0.8344, 0.0404540198166, 0.980375034809
287, 0.755642277905, 0.83536, 0.0318072926523, 0.991467888117
288, 0.740110592708, 0.82656, 0.0373729106151, 1.06309686422
289, 0.780981135221, 0.8416, 0.0371350520253, 0.92865723896
290, 0.743466321008, 0.81744, 0.0446300723013, 0.985320355415
291, 0.75474780305, 0.83168, 0.0338008672576, 0.992137307644
292, 0.763720860265, 0.82928, 0.0334788112901, 0.955592375517
293, 0.732402320311, 0.83248, 0.0389313683007, 1.07822403288
294, 0.759188924295, 0.8232, 0.0405468450468, 0.995679022312
295, 0.752458808783, 0.83168, 0.0309796559196, 1.00957287931
296, 0.753199591094, 0.82848, 0.0338283038698, 0.957719283104
297, 0.750162190571, 0.83184, 0.0324241926512, 1.00048077679
298, 0.751451735226, 0.83072, 0.0407777884193, 0.981497383595
299, 0.74781433824, 0.82896, 0.0427723727925, 0.999758939266
